 format: day,hour,forecast,value  location:53_37 Start : 20210701 
2,500,9,30
2,500,10,30
2,500,11,30
2,500,12,30
2,500,13,30
2,500,14,30
2,500,15,30
2,500,16,30
2,500,17,30
2,500,18,30
2,500,19,30
2,500,20,30
2,500,21,30
2,500,22,30
2,500,23,30
2,500,24,60
2,500,25,60
2,500,26,60
2,500,27,60
2,500,28,60
2,500,29,60
2,500,30,30
2,500,31,60
2,500,32,60
2,500,33,60
2,500,34,60
2,500,35,60
2,500,36,60
2,500,37,60
2,500,38,60
2,500,39,60
2,500,40,60
2,500,41,60
2,500,42,60
2,500,43,60
2,500,44,60
2,500,45,60
2,500,46,60
2,500,47,60
2,500,48,60
2,500,49,60
2,500,50,60
2,500,51,30
2,500,52,30
2,500,53,30
2,500,54,30
2,500,55,30
2,500,56,30
2,500,57,30
2,500,58,30
2,800,6,30
2,800,7,30
2,800,8,60
2,800,9,30
2,800,10,60
2,800,11,30
2,800,12,60
2,800,13,60
2,800,14,60
2,800,15,60
2,800,16,60
2,800,17,60
2,800,18,60
2,800,19,60
2,800,20,30
2,800,21,60
2,800,22,30
2,800,23,30
2,800,24,30
2,800,25,30
2,800,26,60
2,800,27,60
2,800,28,60
2,800,29,60
2,800,30,60
2,800,31,60
2,800,32,60
2,800,33,60
2,800,34,60
2,800,35,60
2,800,36,60
2,800,37,30
2,800,38,30
2,800,39,30
2,800,40,60
2,800,41,30
2,800,42,30
2,800,43,30
2,800,44,30
2,800,45,30
2,800,46,30
2,800,47,60
2,800,48,60
2,800,49,30
2,800,50,30
2,800,51,30
2,800,52,30
2,800,53,60
2,800,54,60
2,800,55,60
2,800,56,60
2,800,57,60
2,800,58,65
2,800,59,83
2,800,60,100
2,800,61,100
2,800,62,100
2,800,63,90
2,800,64,60
2,800,65,60
2,800,66,60
2,800,67,60
2,800,68,30
2,800,69,60
2,800,70,60
2,800,71,30
2,800,72,30
2,800,73,30
2,800,74,30
2,800,75,30
2,800,76,30
2,800,77,30
2,800,78,30
2,800,79,30
2,1100,6,30
2,1100,7,60
2,1100,8,30
2,1100,9,60
2,1100,10,60
2,1100,11,60
2,1100,12,60
2,1100,13,60
2,1100,14,60
2,1100,15,60
2,1100,16,60
2,1100,17,30
2,1100,18,60
2,1100,19,30
2,1100,20,30
2,1100,21,30
2,1100,22,30
2,1100,23,60
2,1100,24,60
2,1100,25,60
2,1100,26,60
2,1100,27,60
2,1100,28,60
2,1100,29,60
2,1100,30,60
2,1100,31,60
2,1100,32,60
2,1100,33,60
2,1100,34,30
2,1100,35,30
2,1100,36,30
2,1100,37,60
2,1100,38,30
2,1100,39,30
2,1100,40,30
2,1100,41,30
2,1100,42,30
2,1100,43,30
2,1100,44,60
2,1100,45,60
2,1100,46,30
2,1100,47,30
2,1100,48,30
2,1100,49,30
2,1100,50,60
2,1100,51,60
2,1100,52,60
2,1100,53,60
2,1100,54,60
2,1100,55,65
2,1100,56,83
2,1100,57,100
2,1100,58,100
2,1100,59,100
2,1100,60,90
2,1100,61,60
2,1100,62,60
2,1100,63,60
2,1100,64,60
2,1100,65,30
2,1100,66,60
2,1100,67,60
2,1100,68,30
2,1100,69,30
2,1100,70,30
2,1100,71,30
2,1100,72,30
2,1100,73,30
2,1100,74,30
2,1100,75,30
2,1100,76,30
2,1400,6,60
2,1400,7,60
2,1400,8,60
2,1400,9,60
2,1400,10,60
2,1400,11,60
2,1400,12,60
2,1400,13,60
2,1400,14,30
2,1400,15,60
2,1400,16,30
2,1400,17,30
2,1400,18,30
2,1400,19,30
2,1400,20,60
2,1400,21,60
2,1400,22,60
2,1400,23,60
2,1400,24,60
2,1400,25,60
2,1400,26,60
2,1400,27,60
2,1400,28,60
2,1400,29,60
2,1400,30,60
2,1400,31,30
2,1400,32,30
2,1400,33,30
2,1400,34,60
2,1400,35,30
2,1400,36,30
2,1400,37,30
2,1400,38,30
2,1400,39,30
2,1400,40,30
2,1400,41,60
2,1400,42,60
2,1400,43,30
2,1400,44,30
2,1400,45,30
2,1400,46,30
2,1400,47,60
2,1400,48,60
2,1400,49,60
2,1400,50,60
2,1400,51,60
2,1400,52,65
2,1400,53,83
2,1400,54,100
2,1400,55,100
2,1400,56,100
2,1400,57,90
2,1400,58,60
2,1400,59,60
2,1400,60,60
2,1400,61,60
2,1400,62,30
2,1400,63,60
2,1400,64,60
2,1400,65,30
2,1400,66,30
2,1400,67,30
2,1400,68,30
2,1400,69,30
2,1400,70,30
2,1400,71,30
2,1400,72,30
2,1400,73,30
2,1700,6,60
2,1700,7,60
2,1700,8,60
2,1700,9,60
2,1700,10,60
2,1700,11,30
2,1700,12,60
2,1700,13,30
2,1700,14,30
2,1700,15,30
2,1700,16,30
2,1700,17,60
2,1700,18,60
2,1700,19,60
2,1700,20,60
2,1700,21,60
2,1700,22,60
2,1700,23,60
2,1700,24,60
2,1700,25,60
2,1700,26,60
2,1700,27,60
2,1700,28,30
2,1700,29,30
2,1700,30,30
2,1700,31,60
2,1700,32,30
2,1700,33,30
2,1700,34,30
2,1700,35,30
2,1700,36,30
2,1700,37,30
2,1700,38,60
2,1700,39,60
2,1700,40,30
2,1700,41,30
2,1700,42,30
2,1700,43,30
2,1700,44,60
2,1700,45,60
2,1700,46,60
2,1700,47,60
2,1700,48,60
2,1700,49,65
2,1700,50,83
2,1700,51,100
2,1700,52,100
2,1700,53,100
2,1700,54,90
2,1700,55,60
2,1700,56,60
2,1700,57,60
2,1700,58,60
2,1700,59,30
2,1700,60,60
2,1700,61,60
2,1700,62,30
2,1700,63,30
2,1700,64,30
