poi,date,social_buzz,day,holiday,minimum temperature(°C),maximum temperature(°C),humidity(%),precip_prob(%),precip_type,num_of_search
본태박물관,2021-07-14,8,0,0,26,30,95,30,0,43
본태박물관,2021-07-15,9,0,0,25,30,85,20,0,41
본태박물관,2021-07-16,10,1,0,25,30,85,0,0,56
본태박물관,2021-07-17,9,2,0,26,29,90,20,1,48
본태박물관,2021-07-18,10,2,0,27,30,90,60,0,27
본태박물관,2021-07-19,11,0,0,26,31,85,30,0,35
본태박물관,2021-07-20,11,0,0,26,32,75,0,0,43
본태박물관,2021-07-21,9,0,0,27,31,75,0,0,29
본태박물관,2021-07-22,14,0,0,27,32,80,0,0,44
본태박물관,2021-07-23,11,1,0,27,32,80,30,0,45
본태박물관,2021-07-24,5,2,0,26,30,75,20,1,42
본태박물관,2021-07-25,5,2,0,26,30,90,60,1,14
본태박물관,2021-07-26,8,0,0,26,31,90,60,0,21
본태박물관,2021-07-27,11,0,0,26,31,85,0,0,76
본태박물관,2021-07-28,8,0,0,25,31,80,0,0,24
본태박물관,2021-07-29,9,0,0,27,29,75,0,1,43
본태박물관,2021-07-30,9,1,0,27,31,90,60,0,36
본태박물관,2021-07-31,5,2,0,27,31,90,20,0,16
본태박물관,2021-08-01,9,2,0,27,31,80,20,0,60
본태박물관,2021-08-02,10,0,0,27,31,90,30,0,46
본태박물관,2021-08-03,8,0,0,27,31,85,20,0,31
본태박물관,2021-08-04,10,0,0,27,32,85,20,0,36
본태박물관,2021-08-05,13,0,0,27,33,80,20,0,44
본태박물관,2021-08-06,4,1,0,27,33,75,0,0,42
본태박물관,2021-08-07,8,2,0,26,32,80,0,1,46
본태박물관,2021-08-08,12,2,0,25,32,80,60,0,24
본태박물관,2021-08-09,5,0,0,26,31,75,0,0,29
본태박물관,2021-08-10,9,0,0,26,29,75,0,0,32
본태박물관,2021-08-11,10,0,0,26,28,90,20,1,33
본태박물관,2021-08-12,11,0,0,25,29,90,60,1,32
본태박물관,2021-08-13,14,1,0,24,28,85,60,0,42
본태박물관,2021-08-14,3,2,0,25,30,90,30,1,39
본태박물관,2021-08-15,7,2,1,25,29,85,60,0,75
본태박물관,2021-08-16,11,0,1,24,30,90,30,0,39
본태박물관,2021-08-17,16,0,0,24,29,80,20,0,33
본태박물관,2021-08-18,9,0,0,24,28,80,20,0,54
본태박물관,2021-08-19,7,0,0,25,29,85,0,0,47
