 format: day,hour,forecast,value  location:53_32 Start : 20210101 
8,2000,10,16
8,2300,4,11
8,2300,7,14
8,2300,10,16
9,200,4,11
9,200,7,14
9,200,10,16
9,500,4,14
9,500,7,16
9,800,4,14
9,800,7,16
9,1100,4,14
9,1100,7,16
9,1400,4,14
9,1400,7,16
9,1700,4,14
9,1700,7,16
9,2000,4,14
9,2000,7,16
9,2000,10,17
9,2300,4,14
9,2300,7,16
9,2300,10,17
10,200,4,14
10,200,7,16
10,200,10,17
10,500,4,16
10,500,7,17
10,800,4,16
10,800,7,17
10,1100,4,16
10,1100,7,17
10,1400,4,16
10,1400,7,17
10,1700,4,16
10,1700,7,17
10,2000,4,16
10,2000,7,17
10,2000,10,19
10,2300,4,16
10,2300,7,17
10,2300,10,19
11,200,4,16
11,200,7,17
11,200,10,19
11,500,4,17
11,500,7,19
11,800,4,16
11,800,7,19
11,1100,4,16
11,1100,7,19
11,1400,4,16
11,1400,7,19
11,1700,4,16
11,1700,7,19
11,2000,4,17
11,2000,7,19
11,2000,10,19
11,2300,4,17
11,2300,7,19
11,2300,10,19
12,200,4,17
12,200,7,19
12,200,10,19
12,500,4,19
12,500,7,19
12,800,4,19
12,800,7,19
12,1100,4,19
12,1100,7,19
12,1400,4,19
12,1400,7,19
12,1700,4,19
12,1700,7,19
12,2000,4,19
12,2000,7,18
12,2000,10,14
12,2300,4,19
12,2300,7,18
12,2300,10,14
13,200,4,19
13,200,7,18
13,200,10,14
13,500,4,18
13,500,7,14
13,800,4,18
13,800,7,14
13,1100,4,18
13,1100,7,14
13,1400,4,18
13,1400,7,14
13,1700,4,18
13,1700,7,14
13,2000,4,18
13,2000,7,14
13,2000,10,11
13,2300,4,18
13,2300,7,14
13,2300,10,11
14,200,4,18
14,200,7,14
14,200,10,11
14,500,4,14
14,500,7,11
14,800,4,14
14,800,7,11
14,1100,4,14
14,1100,7,11
14,1400,4,14
14,1400,7,11
14,1700,4,14
14,1700,7,11
14,2000,4,14
14,2000,7,11
14,2000,10,6
14,2300,4,14
14,2300,7,11
14,2300,10,6
15,200,4,14
15,200,7,11
15,200,10,6
15,500,4,11
15,500,7,6
15,800,4,11
15,800,7,6
15,1100,4,11
15,1100,7,6
15,1400,4,11
15,1400,7,6
15,1700,4,11
15,1700,7,6
15,2000,4,11
15,2000,7,6
15,2000,10,8
15,2300,4,11
15,2300,7,6
15,2300,10,8
16,200,4,11
16,200,7,6
16,200,10,8
16,500,4,6
16,500,7,8
16,800,4,6
16,800,7,8
16,1100,4,6
16,1100,7,8
16,1400,4,6
16,1400,7,8
16,1700,4,6
16,1700,7,8
16,2000,4,6
16,2000,7,7
16,2000,10,13
16,2300,4,6
16,2300,7,7
16,2300,10,13
17,200,4,6
17,200,7,7
17,200,10,13
17,500,4,7
17,500,7,13
17,800,4,8
17,800,7,13
17,1100,4,8
17,1100,7,13
17,1400,4,8
17,1400,7,13
17,1700,4,8
17,1700,7,13
17,2000,4,8
17,2000,7,13
17,2000,10,17
17,2300,4,8
17,2300,7,13
17,2300,10,17
18,200,4,8
18,200,7,13
18,200,10,17
18,500,4,13
18,500,7,17
18,800,4,14
18,800,7,18
18,1100,4,14
18,1100,7,18
18,1400,4,14
18,1400,7,18
18,1700,4,14
18,1700,7,18
18,2000,4,14
18,2000,7,18
18,2000,10,19
18,2300,4,14
18,2300,7,18
18,2300,10,19
19,200,4,14
19,200,7,18
19,200,10,19
19,500,4,18
19,500,7,19
19,800,4,18
19,800,7,19
19,1100,4,18
19,1100,7,19
19,1400,4,18
19,1400,7,19
19,1700,4,18
19,1700,7,19
19,2000,4,18
19,2000,7,19
19,2000,10,20
19,2300,4,18
19,2300,7,19
19,2300,10,20
20,200,4,18
20,200,7,19
20,200,10,20
20,500,4,19
20,500,7,20
20,800,4,19
20,800,7,20
20,1100,4,19
20,1100,7,20
20,1400,4,19
20,1400,7,20
20,1700,4,19
20,1700,7,20
20,2000,4,20
20,2000,7,20
20,2000,10,16
20,2300,4,20
20,2300,7,20
20,2300,10,16
21,200,4,20
21,200,7,20
21,200,10,16
21,500,4,20
21,500,7,16
21,800,4,21
21,800,7,16
21,1100,4,21
21,1100,7,16
21,1400,4,21
21,1400,7,16
21,1700,4,21
21,1700,7,16
21,2000,4,21
21,2000,7,16
21,2000,10,16
21,2300,4,21
21,2300,7,16
21,2300,10,16
22,200,4,21
22,200,7,16
22,200,10,16
22,500,4,16
22,500,7,16
22,800,4,16
22,800,7,16
22,1100,4,16
22,1100,7,16
22,1400,4,16
22,1400,7,16
22,1700,4,16
22,1700,7,16
22,2000,4,16
22,2000,7,16
